random
Trust,,,,,Source,,,,,Bias,,,,,
,mlm,mlm_cos,mlm_supercon,,,mlm,mlm_cos,mlm_supercon,,,mlm,mlm_cos,mlm_supercon
no_augmentation,5.2925,0,0,,no_augmentation,5.36625,0,0,,no_augmentation,0.15875,0,0
duplicate,4.59,0,0,,duplicate,4.713749999999999,0,0,,duplicate,0.25125000000000003,0,0
sentence_order_replacement,5.088749999999999,4.75625,4.70125,,sentence_order_replacement,5.265000000000001,4.86375,4.80875,,sentence_order_replacement,0.24375000000000002,0.21625,0.24500000000000002
span_cutoff,4.85625,4.98625,4.51125,,span_cutoff,4.95625,5.088749999999999,4.6025,,span_cutoff,0.24750000000000003,0.22874999999999998,0.23750000000000002
word_order_replacement,4.945,4.539999999999999,4.40375,,word_order_replacement,5.03125,4.63875,4.5,,word_order_replacement,0.195,0.23249999999999998,0.2275
word_replacement,4.5575,5.39375,4.95,,word_replacement,4.715,5.5024999999999995,5.061249999999999,,word_replacement,0.22625,0.24000000000000002,0.25375000000000003
sentence_replacement,5.435,4.9525,4.88125,,sentence_replacement,5.61,5.06875,4.9925,,sentence_replacement,0.26333333333333336,0.25625,0.27


trigram_inner
Trust,,,,,Source,,,,,Bias,,,,,
,mlm,mlm_cos,mlm_supercon,,,mlm,mlm_cos,mlm_supercon,,,mlm,mlm_cos,mlm_supercon
no_augmentation,4.95125,0,0,,no_augmentation,5.04375,0,0,,no_augmentation,0.13,0,0
duplicate,5.0375,0,0,,duplicate,5.12875,0,0,,duplicate,0.17375000000000002,0,0
sentence_order_replacement,5.24125,5.2525,5.28125,,sentence_order_replacement,5.32875,5.3462499999999995,5.39875,,sentence_order_replacement,0.1725,0.15625,0.18625000000000003
span_cutoff,5.081250000000001,5.12875,5.213749999999999,,span_cutoff,5.14625,5.1537500000000005,5.27125,,span_cutoff,0.22125,0.1675,0.18625
word_order_replacement,5.21875,5.15,5.19125,,word_order_replacement,5.286250000000001,5.248749999999999,5.2325,,word_order_replacement,0.17375000000000002,0.18,0.19125000000000003
word_replacement,4.69,4.702500000000001,4.983750000000001,,word_replacement,4.76875,4.77375,5.05,,word_replacement,0.17750000000000002,0.185,0.2375
sentence_replacement,4.615,4.805,5.115,,sentence_replacement,4.7325,4.91875,5.1825,,sentence_replacement,0.20124999999999998,0.2225,0.2075


bigram_outer
Trust,,,,,Source,,,,,Bias,,,,,
,mlm,mlm_cos,mlm_supercon,,,mlm,mlm_cos,mlm_supercon,,,mlm,mlm_cos,mlm_supercon
no_augmentation,5.2125,0,0,,no_augmentation,5.26375,0,0,,no_augmentation,0.1375,0,0
duplicate,5.362500000000001,0,0,,duplicate,5.455,0,0,,duplicate,0.25875,0,0
sentence_order_replacement,5.425,5.4925,5.125,,sentence_order_replacement,5.55125,5.605,5.14625,,sentence_order_replacement,0.25125000000000003,0.25125,0.26875000000000004
span_cutoff,5.0625,5.3012500000000005,5.26,,span_cutoff,5.13,5.3675,5.3025,,span_cutoff,0.26125,0.23,0.26125
word_order_replacement,5.748749999999999,5.6275,5.2225,,word_order_replacement,5.8125,5.672499999999999,5.296250000000001,,word_order_replacement,0.24375,0.25375000000000003,0.24874999999999997
word_replacement,5.31125,5.32,5.49625,,word_replacement,5.3725000000000005,5.39125,5.5625,,word_replacement,0.21875,0.24875,0.24375000000000002
sentence_replacement,5.305,5.34375,4.8725000000000005,,sentence_replacement,5.39625,5.4437500000000005,4.96125,,sentence_replacement,0.2225,0.26625,0.26875000000000004


